,fixture_id,fixture_date,fixture_timestamp,league_id,league_name,league_country,league_season,league_round,teams_home_id,teams_home_name,teams_away_id,teams_away_name
964,606719,2020-09-26 14:00:00+00:00,1601128800,141,Segunda Division,Spain,2020,3,732,Zaragoza,534,Las Palmas
965,606720,2020-09-26 16:15:00+00:00,1601136900,141,Segunda Division,Spain,2020,3,731,Sporting Gijon,547,Girona
966,606721,2020-09-27 16:15:00+00:00,1601223300,141,Segunda Division,Spain,2020,3,719,Tenerife,799,Mirandes
967,606722,2020-10-03 16:15:00+00:00,1601741700,141,Segunda Division,Spain,2020,4,722,Albacete,718,Oviedo
968,606723,2020-10-03 14:00:00+00:00,1601733600,141,Segunda Division,Spain,2020,4,711,Alcorcon,732,Zaragoza
969,606724,2020-10-04 16:15:00+00:00,1601828100,141,Segunda Division,Spain,2020,4,723,Almeria,731,Sporting Gijon
970,606725,2020-10-04 18:30:00+00:00,1601836200,141,Segunda Division,Spain,2020,4,5262,FC Cartagena,716,Lugo
971,606726,2020-10-04 16:15:00+00:00,1601828100,141,Segunda Division,Spain,2020,4,5254,Castellón,537,Leganes
972,606727,2020-10-04 10:00:00+00:00,1601805600,141,Segunda Division,Spain,2020,4,547,Girona,4906,Fuenlabrada
973,606728,2020-10-03 18:30:00+00:00,1601749800,141,Segunda Division,Spain,2020,4,534,Las Palmas,5280,UD Logroñés
974,606729,2020-10-03 16:15:00+00:00,1601741700,141,Segunda Division,Spain,2020,4,798,Mallorca,719,Tenerife
975,606730,2020-10-03 14:00:00+00:00,1601733600,141,Segunda Division,Spain,2020,4,799,Mirandes,4907,Ponferradina
976,606731,2020-10-03 19:00:00+00:00,1601751600,141,Segunda Division,Spain,2020,4,728,Rayo Vallecano,535,Malaga
977,606732,2020-10-04 14:00:00+00:00,1601820000,141,Segunda Division,Spain,2020,4,9593,Sabadell,540,Espanyol
978,606733,2020-10-10 14:00:00+00:00,1602338400,141,Segunda Division,Spain,2020,5,540,Espanyol,711,Alcorcon
979,606734,2020-10-11 10:00:00+00:00,1602410400,141,Segunda Division,Spain,2020,5,4906,Fuenlabrada,5254,Castellón
980,606735,2020-10-11 14:00:00+00:00,1602424800,141,Segunda Division,Spain,2020,5,537,Leganes,547,Girona
981,606736,2020-10-10 14:00:00+00:00,1602338400,141,Segunda Division,Spain,2020,5,5280,UD Logroñés,723,Almeria
982,606737,2020-10-11 10:00:00+00:00,1602410400,141,Segunda Division,Spain,2020,5,716,Lugo,798,Mallorca
983,606738,2020-10-11 14:00:00+00:00,1602424800,141,Segunda Division,Spain,2020,5,535,Malaga,534,Las Palmas
984,606739,2020-10-11 16:30:00+00:00,1602433800,141,Segunda Division,Spain,2020,5,4907,Ponferradina,5262,FC Cartagena
985,606740,2020-10-11 19:00:00+00:00,1602442800,141,Segunda Division,Spain,2020,5,718,Oviedo,731,Sporting Gijon
986,606741,2020-10-11 16:00:00+00:00,1602432000,141,Segunda Division,Spain,2020,5,732,Zaragoza,722,Albacete
987,606742,2020-10-10 11:00:00+00:00,1602327600,141,Segunda Division,Spain,2020,5,9593,Sabadell,799,Mirandes
988,606743,2020-10-10 16:30:00+00:00,1602347400,141,Segunda Division,Spain,2020,5,719,Tenerife,728,Rayo Vallecano
989,606744,2020-10-17 14:00:00+00:00,1602943200,141,Segunda Division,Spain,2020,6,722,Albacete,9593,Sabadell
990,606745,2020-11-05 18:00:00+00:00,1604599200,141,Segunda Division,Spain,2020,6,711,Alcorcon,4907,Ponferradina
991,606746,2020-10-17 16:15:00+00:00,1602951300,141,Segunda Division,Spain,2020,6,5262,FC Cartagena,4906,Fuenlabrada
992,606747,2020-10-17 18:30:00+00:00,1602959400,141,Segunda Division,Spain,2020,6,5254,Castellón,716,Lugo
993,606748,2020-10-18 18:30:00+00:00,1603045800,141,Segunda Division,Spain,2020,6,547,Girona,718,Oviedo
994,606749,2020-10-17 16:15:00+00:00,1602951300,141,Segunda Division,Spain,2020,6,534,Las Palmas,723,Almeria
995,606750,2020-10-17 18:30:00+00:00,1602959400,141,Segunda Division,Spain,2020,6,5280,UD Logroñés,537,Leganes
996,606751,2020-10-18 16:15:00+00:00,1603037700,141,Segunda Division,Spain,2020,6,799,Mirandes,798,Mallorca
997,606752,2020-10-18 14:00:00+00:00,1603029600,141,Segunda Division,Spain,2020,6,728,Rayo Vallecano,540,Espanyol
998,606753,2020-10-18 16:15:00+00:00,1603037700,141,Segunda Division,Spain,2020,6,732,Zaragoza,535,Malaga
999,606754,2020-10-18 19:00:00+00:00,1603047600,141,Segunda Division,Spain,2020,6,731,Sporting Gijon,719,Tenerife
1000,606755,2020-10-21 19:30:00+00:00,1603308600,141,Segunda Division,Spain,2020,7,723,Almeria,5262,FC Cartagena
1001,606756,2020-10-21 14:30:00+00:00,1603290600,141,Segunda Division,Spain,2020,7,540,Espanyol,799,Mirandes
1002,606757,2020-10-21 19:30:00+00:00,1603308600,141,Segunda Division,Spain,2020,7,4906,Fuenlabrada,5280,UD Logroñés
1003,606758,2020-10-21 17:00:00+00:00,1603299600,141,Segunda Division,Spain,2020,7,534,Las Palmas,5254,Castellón
1004,606759,2020-10-22 14:30:00+00:00,1603377000,141,Segunda Division,Spain,2020,7,537,Leganes,732,Zaragoza
1005,606760,2020-10-21 17:00:00+00:00,1603299600,141,Segunda Division,Spain,2020,7,716,Lugo,547,Girona
1006,606761,2020-10-22 19:30:00+00:00,1603395000,141,Segunda Division,Spain,2020,7,535,Malaga,731,Sporting Gijon
1007,606762,2020-10-22 17:00:00+00:00,1603386000,141,Segunda Division,Spain,2020,7,798,Mallorca,722,Albacete
1008,606763,2020-10-21 17:00:00+00:00,1603299600,141,Segunda Division,Spain,2020,7,4907,Ponferradina,719,Tenerife
1009,606764,2020-10-22 17:00:00+00:00,1603386000,141,Segunda Division,Spain,2020,7,718,Oviedo,728,Rayo Vallecano
1010,606765,2020-12-09 18:00:00+00:00,1607536800,141,Segunda Division,Spain,2020,7,9593,Sabadell,711,Alcorcon
1011,606766,2020-10-25 19:30:00+00:00,1603654200,141,Segunda Division,Spain,2020,8,722,Albacete,728,Rayo Vallecano
1012,606767,2020-10-26 17:00:00+00:00,1603731600,141,Segunda Division,Spain,2020,8,711,Alcorcon,798,Mallorca
1013,606768,2020-10-24 18:30:00+00:00,1603564200,141,Segunda Division,Spain,2020,8,723,Almeria,4906,Fuenlabrada
1014,606769,2020-10-24 16:15:00+00:00,1603556100,141,Segunda Division,Spain,2020,8,5262,FC Cartagena,534,Las Palmas
1015,606770,2020-10-24 18:30:00+00:00,1603564200,141,Segunda Division,Spain,2020,8,5254,Castellón,547,Girona
1016,606771,2020-10-25 17:15:00+00:00,1603646100,141,Segunda Division,Spain,2020,8,537,Leganes,718,Oviedo
1017,606772,2020-10-24 16:15:00+00:00,1603556100,141,Segunda Division,Spain,2020,8,5280,UD Logroñés,716,Lugo
1018,606773,2020-10-25 19:30:00+00:00,1603654200,141,Segunda Division,Spain,2020,8,535,Malaga,799,Mirandes
1019,606774,2020-10-25 20:00:00+00:00,1603656000,141,Segunda Division,Spain,2020,8,732,Zaragoza,9593,Sabadell
1020,606775,2020-10-25 15:00:00+00:00,1603638000,141,Segunda Division,Spain,2020,8,731,Sporting Gijon,4907,Ponferradina
1021,606776,2020-10-25 17:15:00+00:00,1603646100,141,Segunda Division,Spain,2020,8,719,Tenerife,540,Espanyol
1022,606777,2020-10-28 18:00:00+00:00,1603908000,141,Segunda Division,Spain,2020,9,722,Albacete,534,Las Palmas
1023,606778,2020-10-29 15:30:00+00:00,1603985400,141,Segunda Division,Spain,2020,9,711,Alcorcon,731,Sporting Gijon
1024,606779,2020-10-28 18:00:00+00:00,1603908000,141,Segunda Division,Spain,2020,9,5254,Castellón,723,Almeria
1025,606780,2020-10-27 18:00:00+00:00,1603821600,141,Segunda Division,Spain,2020,9,547,Girona,5262,FC Cartagena
1026,606781,2020-10-28 18:00:00+00:00,1603908000,141,Segunda Division,Spain,2020,9,540,Espanyol,4907,Ponferradina
1027,606782,2020-10-29 18:00:00+00:00,1603994400,141,Segunda Division,Spain,2020,9,798,Mallorca,535,Malaga
1028,606783,2020-10-29 18:00:00+00:00,1603994400,141,Segunda Division,Spain,2020,9,799,Mirandes,732,Zaragoza
1029,606784,2020-10-29 20:30:00+00:00,1604003400,141,Segunda Division,Spain,2020,9,728,Rayo Vallecano,4906,Fuenlabrada
1030,606785,2020-10-28 20:30:00+00:00,1603917000,141,Segunda Division,Spain,2020,9,718,Oviedo,5280,UD Logroñés
1031,606786,2020-10-29 20:30:00+00:00,1604003400,141,Segunda Division,Spain,2020,9,9593,Sabadell,537,Leganes
1032,606787,2020-10-29 18:00:00+00:00,1603994400,141,Segunda Division,Spain,2020,9,719,Tenerife,716,Lugo
1033,606788,2020-11-01 20:00:00+00:00,1604260800,141,Segunda Division,Spain,2020,10,723,Almeria,547,Girona
1034,606789,2020-10-31 15:00:00+00:00,1604156400,141,Segunda Division,Spain,2020,10,5262,FC Cartagena,722,Albacete
1035,606790,2020-11-01 17:15:00+00:00,1604250900,141,Segunda Division,Spain,2020,10,4906,Fuenlabrada,719,Tenerife
1036,606791,2020-10-31 17:15:00+00:00,1604164500,141,Segunda Division,Spain,2020,10,534,Las Palmas,718,Oviedo
1037,606792,2020-11-01 13:00:00+00:00,1604235600,141,Segunda Division,Spain,2020,10,537,Leganes,799,Mirandes
1038,606793,2020-11-02 15:00:00+00:00,1604329200,141,Segunda Division,Spain,2020,10,5280,UD Logroñés,711,Alcorcon
1039,606794,2020-11-01 19:30:00+00:00,1604259000,141,Segunda Division,Spain,2020,10,716,Lugo,728,Rayo Vallecano
1040,606795,2020-11-02 20:00:00+00:00,1604347200,141,Segunda Division,Spain,2020,10,535,Malaga,540,Espanyol
1041,606796,2020-11-01 17:15:00+00:00,1604250900,141,Segunda Division,Spain,2020,10,4907,Ponferradina,9593,Sabadell
1042,606797,2020-11-01 15:00:00+00:00,1604242800,141,Segunda Division,Spain,2020,10,732,Zaragoza,798,Mallorca
1043,606798,2020-11-02 17:15:00+00:00,1604337300,141,Segunda Division,Spain,2020,10,731,Sporting Gijon,5254,Castellón
1044,606799,2020-11-06 20:00:00+00:00,1604692800,141,Segunda Division,Spain,2020,11,722,Albacete,537,Leganes
1045,606800,2020-11-08 15:00:00+00:00,1604847600,141,Segunda Division,Spain,2020,11,711,Alcorcon,4906,Fuenlabrada
1046,606801,2020-11-07 15:00:00+00:00,1604761200,141,Segunda Division,Spain,2020,11,5262,FC Cartagena,5280,UD Logroñés
1047,606802,2020-11-09 20:00:00+00:00,1604952000,141,Segunda Division,Spain,2020,11,547,Girona,534,Las Palmas
1048,606803,2020-11-07 20:00:00+00:00,1604779200,141,Segunda Division,Spain,2020,11,540,Espanyol,716,Lugo
1049,606804,2020-11-08 17:15:00+00:00,1604855700,141,Segunda Division,Spain,2020,11,798,Mallorca,4907,Ponferradina
1050,606805,2020-11-07 17:15:00+00:00,1604769300,141,Segunda Division,Spain,2020,11,799,Mirandes,731,Sporting Gijon
1051,606806,2020-11-08 15:00:00+00:00,1604847600,141,Segunda Division,Spain,2020,11,728,Rayo Vallecano,723,Almeria
1052,606807,2020-11-08 17:15:00+00:00,1604855700,141,Segunda Division,Spain,2020,11,718,Oviedo,5254,Castellón
1053,606808,2020-11-08 13:00:00+00:00,1604840400,141,Segunda Division,Spain,2020,11,9593,Sabadell,535,Malaga
1054,606809,2020-11-08 19:30:00+00:00,1604863800,141,Segunda Division,Spain,2020,11,719,Tenerife,732,Zaragoza
1055,606810,2020-11-14 15:15:00+00:00,1605366900,141,Segunda Division,Spain,2020,12,723,Almeria,799,Mirandes
1056,606811,2020-11-15 17:30:00+00:00,1605461400,141,Segunda Division,Spain,2020,12,5254,Castellón,5262,FC Cartagena
1057,606812,2020-11-14 17:30:00+00:00,1605375000,141,Segunda Division,Spain,2020,12,547,Girona,798,Mallorca
1058,606813,2020-11-14 13:00:00+00:00,1605358800,141,Segunda Division,Spain,2020,12,4906,Fuenlabrada,540,Espanyol
1059,606814,2020-11-15 21:00:00+00:00,1605474000,141,Segunda Division,Spain,2020,12,534,Las Palmas,719,Tenerife
1060,606815,2020-11-15 13:00:00+00:00,1605445200,141,Segunda Division,Spain,2020,12,537,Leganes,711,Alcorcon
1061,606816,2020-11-15 17:30:00+00:00,1605461400,141,Segunda Division,Spain,2020,12,5280,UD Logroñés,9593,Sabadell
1062,606817,2020-11-14 17:30:00+00:00,1605375000,141,Segunda Division,Spain,2020,12,716,Lugo,722,Albacete
1063,606818,2020-11-15 15:15:00+00:00,1605453300,141,Segunda Division,Spain,2020,12,4907,Ponferradina,535,Malaga
1064,606819,2020-11-13 20:00:00+00:00,1605297600,141,Segunda Division,Spain,2020,12,732,Zaragoza,718,Oviedo
1065,606820,2020-11-16 20:00:00+00:00,1605556800,141,Segunda Division,Spain,2020,12,731,Sporting Gijon,728,Rayo Vallecano
1066,606821,2020-11-23 20:00:00+00:00,1606161600,141,Segunda Division,Spain,2020,13,722,Albacete,723,Almeria
1067,606822,2020-11-20 18:00:00+00:00,1605895200,141,Segunda Division,Spain,2020,13,711,Alcorcon,716,Lugo
1068,606823,2020-11-20 20:00:00+00:00,1605902400,141,Segunda Division,Spain,2020,13,540,Espanyol,547,Girona
1069,606824,2020-11-21 13:00:00+00:00,1605963600,141,Segunda Division,Spain,2020,13,535,Malaga,537,Leganes
1070,606825,2020-11-22 15:00:00+00:00,1606057200,141,Segunda Division,Spain,2020,13,798,Mallorca,731,Sporting Gijon
1071,606826,2020-11-21 15:00:00+00:00,1605970800,141,Segunda Division,Spain,2020,13,799,Mirandes,5262,FC Cartagena
1072,606827,2020-11-22 20:00:00+00:00,1606075200,141,Segunda Division,Spain,2020,13,4907,Ponferradina,732,Zaragoza
1073,606828,2020-11-21 17:15:00+00:00,1605978900,141,Segunda Division,Spain,2020,13,728,Rayo Vallecano,5254,Castellón
1074,606829,2020-11-21 19:30:00+00:00,1605987000,141,Segunda Division,Spain,2020,13,718,Oviedo,4906,Fuenlabrada
1075,606830,2020-11-22 13:00:00+00:00,1606050000,141,Segunda Division,Spain,2020,13,9593,Sabadell,534,Las Palmas
1076,606831,2020-11-22 17:15:00+00:00,1606065300,141,Segunda Division,Spain,2020,13,719,Tenerife,5280,UD Logroñés
1077,606832,2020-11-26 20:30:00+00:00,1606422600,141,Segunda Division,Spain,2020,14,723,Almeria,719,Tenerife
1078,606833,2020-11-25 20:30:00+00:00,1606336200,141,Segunda Division,Spain,2020,14,5262,FC Cartagena,798,Mallorca
1079,606834,2020-11-24 18:00:00+00:00,1606240800,141,Segunda Division,Spain,2020,14,5254,Castellón,711,Alcorcon
1080,606835,2020-11-24 18:00:00+00:00,1606240800,141,Segunda Division,Spain,2020,14,547,Girona,535,Malaga
1081,606836,2020-11-25 20:30:00+00:00,1606336200,141,Segunda Division,Spain,2020,14,4906,Fuenlabrada,4907,Ponferradina
1082,606837,2020-11-25 18:00:00+00:00,1606327200,141,Segunda Division,Spain,2020,14,534,Las Palmas,799,Mirandes
1083,606838,2020-11-26 18:00:00+00:00,1606413600,141,Segunda Division,Spain,2020,14,537,Leganes,540,Espanyol
1084,606839,2020-11-26 18:00:00+00:00,1606413600,141,Segunda Division,Spain,2020,14,5280,UD Logroñés,722,Albacete
1085,606840,2020-11-24 20:30:00+00:00,1606249800,141,Segunda Division,Spain,2020,14,716,Lugo,718,Oviedo
1086,606841,2020-11-25 18:00:00+00:00,1606327200,141,Segunda Division,Spain,2020,14,732,Zaragoza,728,Rayo Vallecano
1087,606842,2020-11-25 18:00:00+00:00,1606327200,141,Segunda Division,Spain,2020,14,731,Sporting Gijon,9593,Sabadell
1088,606843,2020-11-29 13:00:00+00:00,1606654800,141,Segunda Division,Spain,2020,15,722,Albacete,719,Tenerife
1089,606844,2020-11-27 18:00:00+00:00,1606500000,141,Segunda Division,Spain,2020,15,711,Alcorcon,547,Girona
1090,606845,2020-11-29 15:00:00+00:00,1606662000,141,Segunda Division,Spain,2020,15,540,Espanyol,732,Zaragoza
1091,606846,2020-11-29 20:00:00+00:00,1606680000,141,Segunda Division,Spain,2020,15,534,Las Palmas,731,Sporting Gijon
1092,606847,2020-11-27 20:00:00+00:00,1606507200,141,Segunda Division,Spain,2020,15,535,Malaga,716,Lugo
1093,606848,2020-11-29 17:15:00+00:00,1606670100,141,Segunda Division,Spain,2020,15,798,Mallorca,5280,UD Logroñés
1094,606849,2020-11-28 19:30:00+00:00,1606591800,141,Segunda Division,Spain,2020,15,799,Mirandes,5254,Castellón
1095,606850,2020-11-29 17:15:00+00:00,1606670100,141,Segunda Division,Spain,2020,15,4907,Ponferradina,537,Leganes
1096,606851,2020-11-28 17:15:00+00:00,1606583700,141,Segunda Division,Spain,2020,15,728,Rayo Vallecano,5262,FC Cartagena
1097,606852,2020-11-30 20:00:00+00:00,1606766400,141,Segunda Division,Spain,2020,15,718,Oviedo,723,Almeria
1098,606853,2020-11-28 15:00:00+00:00,1606575600,141,Segunda Division,Spain,2020,15,9593,Sabadell,4906,Fuenlabrada
1099,606854,2020-12-03 18:00:00+00:00,1607018400,141,Segunda Division,Spain,2020,16,723,Almeria,798,Mallorca
1100,606855,2020-12-02 18:00:00+00:00,1606932000,141,Segunda Division,Spain,2020,16,5262,FC Cartagena,540,Espanyol
1101,606856,2020-12-02 20:00:00+00:00,1606939200,141,Segunda Division,Spain,2020,16,5254,Castellón,732,Zaragoza
1102,606857,2020-12-01 20:30:00+00:00,1606854600,141,Segunda Division,Spain,2020,16,547,Girona,799,Mirandes
1103,606858,2020-12-01 18:00:00+00:00,1606845600,141,Segunda Division,Spain,2020,16,4906,Fuenlabrada,535,Malaga
1104,606859,2020-12-02 18:00:00+00:00,1606932000,141,Segunda Division,Spain,2020,16,537,Leganes,728,Rayo Vallecano
1105,606860,2020-12-02 18:00:00+00:00,1606932000,141,Segunda Division,Spain,2020,16,5280,UD Logroñés,4907,Ponferradina
1106,606861,2020-12-02 20:30:00+00:00,1606941000,141,Segunda Division,Spain,2020,16,716,Lugo,534,Las Palmas
1107,606862,2020-12-03 18:00:00+00:00,1607018400,141,Segunda Division,Spain,2020,16,718,Oviedo,711,Alcorcon
1108,606863,2020-12-03 20:30:00+00:00,1607027400,141,Segunda Division,Spain,2020,16,731,Sporting Gijon,722,Albacete
1109,606864,2020-12-03 18:00:00+00:00,1607018400,141,Segunda Division,Spain,2020,16,719,Tenerife,9593,Sabadell
1110,606865,2020-12-06 17:15:00+00:00,1607274900,141,Segunda Division,Spain,2020,17,722,Albacete,547,Girona
1111,606866,2020-12-06 13:00:00+00:00,1607259600,141,Segunda Division,Spain,2020,17,711,Alcorcon,723,Almeria
1112,606867,2020-12-06 15:00:00+00:00,1607266800,141,Segunda Division,Spain,2020,17,540,Espanyol,731,Sporting Gijon
1113,606868,2020-12-05 19:30:00+00:00,1607196600,141,Segunda Division,Spain,2020,17,535,Malaga,5262,FC Cartagena
1114,606869,2020-12-07 20:00:00+00:00,1607371200,141,Segunda Division,Spain,2020,17,798,Mallorca,5254,Castellón
1115,606870,2020-12-05 17:15:00+00:00,1607188500,141,Segunda Division,Spain,2020,17,799,Mirandes,716,Lugo
1116,606871,2020-12-05 15:00:00+00:00,1607180400,141,Segunda Division,Spain,2020,17,4907,Ponferradina,534,Las Palmas
1117,606872,2020-12-05 13:00:00+00:00,1607173200,141,Segunda Division,Spain,2020,17,728,Rayo Vallecano,5280,UD Logroñés
1118,606873,2020-12-06 20:00:00+00:00,1607284800,141,Segunda Division,Spain,2020,17,732,Zaragoza,4906,Fuenlabrada
1119,606874,2020-12-06 19:30:00+00:00,1607283000,141,Segunda Division,Spain,2020,17,9593,Sabadell,718,Oviedo
1120,606875,2020-12-07 18:00:00+00:00,1607364000,141,Segunda Division,Spain,2020,17,719,Tenerife,537,Leganes
1121,606876,2020-12-13 15:00:00+00:00,1607871600,141,Segunda Division,Spain,2020,18,723,Almeria,535,Malaga
1122,606877,2020-12-13 19:30:00+00:00,1607887800,141,Segunda Division,Spain,2020,18,5262,FC Cartagena,9593,Sabadell
1123,606878,2020-12-12 17:15:00+00:00,1607793300,141,Segunda Division,Spain,2020,18,5254,Castellón,722,Albacete
1124,606879,2020-12-14 18:00:00+00:00,1607968800,141,Segunda Division,Spain,2020,18,547,Girona,728,Rayo Vallecano
1125,606880,2020-12-12 19:30:00+00:00,1607801400,141,Segunda Division,Spain,2020,18,4906,Fuenlabrada,799,Mirandes
1126,606881,2020-12-13 17:15:00+00:00,1607879700,141,Segunda Division,Spain,2020,18,534,Las Palmas,711,Alcorcon
1127,606882,2020-12-12 15:00:00+00:00,1607785200,141,Segunda Division,Spain,2020,18,537,Leganes,798,Mallorca
1128,606883,2020-12-13 13:00:00+00:00,1607864400,141,Segunda Division,Spain,2020,18,5280,UD Logroñés,540,Espanyol
1129,606884,2020-12-11 18:00:00+00:00,1607709600,141,Segunda Division,Spain,2020,18,716,Lugo,4907,Ponferradina
1130,606885,2020-12-11 20:00:00+00:00,1607716800,141,Segunda Division,Spain,2020,18,718,Oviedo,719,Tenerife
1131,606886,2020-12-13 20:00:00+00:00,1607889600,141,Segunda Division,Spain,2020,18,731,Sporting Gijon,732,Zaragoza
1132,606887,2020-12-20 13:00:00+00:00,1608469200,141,Segunda Division,Spain,2020,19,711,Alcorcon,5262,FC Cartagena
1133,606888,2020-12-20 15:00:00+00:00,1608476400,141,Segunda Division,Spain,2020,19,540,Espanyol,723,Almeria
1134,606889,2020-12-20 19:30:00+00:00,1608492600,141,Segunda Division,Spain,2020,19,535,Malaga,5280,UD Logroñés
1135,606890,2020-12-19 17:15:00+00:00,1608398100,141,Segunda Division,Spain,2020,19,798,Mallorca,4906,Fuenlabrada
1136,606891,2020-12-21 18:00:00+00:00,1608573600,141,Segunda Division,Spain,2020,19,799,Mirandes,722,Albacete
1137,606892,2020-12-18 18:00:00+00:00,1608314400,141,Segunda Division,Spain,2020,19,4907,Ponferradina,718,Oviedo
1138,606893,2020-12-20 17:15:00+00:00,1608484500,141,Segunda Division,Spain,2020,19,728,Rayo Vallecano,534,Las Palmas
1139,606894,2020-12-19 20:00:00+00:00,1608408000,141,Segunda Division,Spain,2020,19,732,Zaragoza,716,Lugo
1140,606895,2020-12-19 15:00:00+00:00,1608390000,141,Segunda Division,Spain,2020,19,9593,Sabadell,5254,Castellón
1141,606896,2020-12-21 20:00:00+00:00,1608580800,141,Segunda Division,Spain,2020,19,731,Sporting Gijon,537,Leganes
1142,606897,2020-12-21 20:30:00+00:00,1608582600,141,Segunda Division,Spain,2020,19,719,Tenerife,547,Girona
1143,606898,2021-01-03 17:15:00+00:00,1609694100,141,Segunda Division,Spain,2020,20,722,Albacete,535,Malaga
1144,606899,2021-01-03 19:30:00+00:00,1609702200,141,Segunda Division,Spain,2020,20,723,Almeria,4907,Ponferradina
1145,606900,2021-01-02 19:30:00+00:00,1609615800,141,Segunda Division,Spain,2020,20,5262,FC Cartagena,732,Zaragoza
1146,606901,2021-01-03 13:00:00+00:00,1609678800,141,Segunda Division,Spain,2020,20,5254,Castellón,719,Tenerife
1147,606902,2021-01-04 17:30:00+00:00,1609781400,141,Segunda Division,Spain,2020,20,547,Girona,9593,Sabadell
1148,606903,2021-01-02 13:00:00+00:00,1609592400,141,Segunda Division,Spain,2020,20,4906,Fuenlabrada,537,Leganes
1149,606904,2021-01-03 15:00:00+00:00,1609686000,141,Segunda Division,Spain,2020,20,534,Las Palmas,540,Espanyol
1150,606905,2021-01-02 17:15:00+00:00,1609607700,141,Segunda Division,Spain,2020,20,5280,UD Logroñés,799,Mirandes
1151,606906,2021-01-04 20:00:00+00:00,1609790400,141,Segunda Division,Spain,2020,20,716,Lugo,731,Sporting Gijon
1152,606907,2021-01-02 15:00:00+00:00,1609599600,141,Segunda Division,Spain,2020,20,728,Rayo Vallecano,711,Alcorcon
1153,606908,2021-01-03 20:00:00+00:00,1609704000,141,Segunda Division,Spain,2020,20,718,Oviedo,798,Mallorca
1154,606909,2021-01-26 18:00:00+00:00,1611684000,141,Segunda Division,Spain,2020,21,711,Alcorcon,722,Albacete
1155,606910,2021-01-10 20:00:00+00:00,1610308800,141,Segunda Division,Spain,2020,21,540,Espanyol,5254,Castellón
1156,606911,2021-02-17 18:00:00+00:00,1613584800,141,Segunda Division,Spain,2020,21,537,Leganes,723,Almeria
1157,606912,2021-01-09 17:15:00+00:00,1610212500,141,Segunda Division,Spain,2020,21,535,Malaga,718,Oviedo
1158,606913,2021-01-10 15:00:00+00:00,1610290800,141,Segunda Division,Spain,2020,21,798,Mallorca,534,Las Palmas
1159,606914,2021-01-19 18:00:00+00:00,1611079200,141,Segunda Division,Spain,2020,21,799,Mirandes,728,Rayo Vallecano
1160,606915,2021-01-11 18:00:00+00:00,1610388000,141,Segunda Division,Spain,2020,21,4907,Ponferradina,547,Girona
1161,606916,2021-01-08 20:00:00+00:00,1610136000,141,Segunda Division,Spain,2020,21,732,Zaragoza,5280,UD Logroñés
1162,606917,2021-01-11 20:30:00+00:00,1610397000,141,Segunda Division,Spain,2020,21,9593,Sabadell,716,Lugo
1163,606918,2021-01-11 19:30:00+00:00,1610393400,141,Segunda Division,Spain,2020,21,731,Sporting Gijon,4906,Fuenlabrada
1164,606919,2021-01-10 17:15:00+00:00,1610298900,141,Segunda Division,Spain,2020,21,719,Tenerife,5262,FC Cartagena
1165,606920,2021-01-22 20:00:00+00:00,1611345600,141,Segunda Division,Spain,2020,22,722,Albacete,732,Zaragoza
1166,606921,2021-01-24 13:00:00+00:00,1611493200,141,Segunda Division,Spain,2020,22,723,Almeria,9593,Sabadell
1167,606922,2021-01-25 20:00:00+00:00,1611604800,141,Segunda Division,Spain,2020,22,5262,FC Cartagena,799,Mirandes
1168,606923,2021-01-24 17:15:00+00:00,1611508500,141,Segunda Division,Spain,2020,22,5254,Castellón,731,Sporting Gijon
1169,606924,2021-01-23 17:15:00+00:00,1611422100,141,Segunda Division,Spain,2020,22,547,Girona,540,Espanyol
1170,606925,2021-01-22 18:00:00+00:00,1611338400,141,Segunda Division,Spain,2020,22,4906,Fuenlabrada,711,Alcorcon
1171,606926,2021-01-24 19:30:00+00:00,1611516600,141,Segunda Division,Spain,2020,22,534,Las Palmas,537,Leganes
1172,606927,2021-01-24 15:00:00+00:00,1611500400,141,Segunda Division,Spain,2020,22,5280,UD Logroñés,718,Oviedo
1173,606928,2021-01-23 17:15:00+00:00,1611422100,141,Segunda Division,Spain,2020,22,716,Lugo,719,Tenerife
1174,606929,2021-01-23 19:30:00+00:00,1611430200,141,Segunda Division,Spain,2020,22,535,Malaga,4907,Ponferradina
1175,606930,2021-01-23 15:00:00+00:00,1611414000,141,Segunda Division,Spain,2020,22,728,Rayo Vallecano,798,Mallorca
1176,606931,2021-01-30 17:15:00+00:00,1612026900,141,Segunda Division,Spain,2020,23,711,Alcorcon,535,Malaga
1177,606932,2021-01-30 20:00:00+00:00,1612036800,141,Segunda Division,Spain,2020,23,723,Almeria,5254,Castellón
1178,606933,2021-01-31 15:00:00+00:00,1612105200,141,Segunda Division,Spain,2020,23,540,Espanyol,728,Rayo Vallecano
1179,606934,2021-02-01 18:00:00+00:00,1612202400,141,Segunda Division,Spain,2020,23,537,Leganes,716,Lugo
1180,606935,2021-01-30 19:30:00+00:00,1612035000,141,Segunda Division,Spain,2020,23,798,Mallorca,547,Girona
1181,606936,2021-01-31 17:15:00+00:00,1612113300,141,Segunda Division,Spain,2020,23,799,Mirandes,534,Las Palmas
1182,606937,2021-01-30 15:00:00+00:00,1612018800,141,Segunda Division,Spain,2020,23,718,Oviedo,722,Albacete
1183,606938,2021-01-29 20:00:00+00:00,1611950400,141,Segunda Division,Spain,2020,23,732,Zaragoza,4907,Ponferradina
