index,Team,MP,W,D,L,GF,GA,GD,Pts,season,round,league_id
17,799,31,10,6,15,39,49,-10,36,2021,31,141
18,731,31,9,8,14,34,39,-5,35,2021,31,141
19,9585,31,7,9,15,28,38,-10,30,2021,31,141
20,9380,31,4,14,13,34,49,-15,26,2021,31,141
21,4906,31,4,14,13,25,40,-15,26,2021,31,141
22,711,31,3,8,20,24,57,-33,17,2021,31,141
1,545,32,18,9,5,47,34,13,63,2021,32,141
2,723,32,19,5,8,51,28,23,62,2021,32,141
3,720,32,17,7,8,50,34,16,58,2021,32,141
4,719,32,16,7,9,43,27,16,55,2021,32,141
5,547,32,15,7,10,49,35,14,52,2021,32,141
6,4907,32,13,12,7,42,35,7,51,2021,32,141
7,5262,32,14,4,14,45,43,2,46,2021,32,141
8,718,32,10,15,7,38,32,6,45,2021,32,141
9,534,32,11,11,10,39,39,0,44,2021,32,141
10,9390,32,10,13,9,41,41,0,43,2021,32,141
11,716,32,8,18,6,40,37,3,42,2021,32,141
12,9580,32,12,6,14,34,31,3,42,2021,32,141
13,537,32,10,12,10,36,35,1,42,2021,32,141
14,732,32,9,15,8,29,34,-5,42,2021,32,141
15,726,32,10,11,11,37,31,6,41,2021,32,141
16,799,32,11,6,15,42,50,-8,39,2021,32,141
17,535,32,9,10,13,27,45,-18,37,2021,32,141
18,731,32,9,9,14,35,40,-5,36,2021,32,141
19,9585,32,7,9,16,29,41,-12,30,2021,32,141
20,4906,32,5,14,13,26,40,-14,29,2021,32,141
21,9380,32,4,15,13,34,49,-15,27,2021,32,141
22,711,32,3,9,20,24,57,-33,18,2021,32,141
1,545,33,19,9,5,48,34,14,66,2021,33,141
2,723,33,19,5,9,51,29,22,62,2021,33,141
3,720,33,18,7,8,52,35,17,61,2021,33,141
4,719,33,16,7,10,43,28,15,55,2021,33,141
5,547,33,16,7,10,50,35,15,55,2021,33,141
6,4907,33,13,12,8,43,38,5,51,2021,33,141
7,718,33,11,15,7,41,32,9,48,2021,33,141
8,534,33,12,11,10,43,41,2,47,2021,33,141
9,5262,33,14,4,15,46,47,-1,46,2021,33,141
10,9580,33,13,6,14,35,31,4,45,2021,33,141
11,9390,33,10,14,9,43,43,0,44,2021,33,141
12,726,33,11,11,11,39,31,8,44,2021,33,141
13,732,33,9,16,8,30,35,-5,43,2021,33,141
14,716,33,8,18,7,40,38,2,42,2021,33,141
15,537,33,10,12,11,38,39,-1,42,2021,33,141
16,799,33,12,6,15,45,51,-6,42,2021,33,141
17,731,33,10,9,14,39,41,-2,39,2021,33,141
18,535,33,9,10,14,27,47,-20,37,2021,33,141
19,9585,33,7,10,16,31,43,-12,31,2021,33,141
20,4906,33,5,14,14,26,43,-17,29,2021,33,141
21,9380,33,4,16,13,35,50,-15,28,2021,33,141
22,711,33,3,9,21,25,59,-34,18,2021,33,141
1,545,34,19,10,5,49,35,14,67,2021,34,141
2,720,34,19,7,8,56,36,20,64,2021,34,141
3,723,34,19,6,9,52,30,22,63,2021,34,141
4,547,34,17,7,10,51,35,16,58,2021,34,141
5,719,34,16,8,10,44,29,15,56,2021,34,141
6,718,34,12,15,7,43,33,10,51,2021,34,141
7,4907,34,13,12,9,44,40,4,51,2021,34,141
8,534,34,13,11,10,45,42,3,50,2021,34,141
9,5262,34,14,4,16,47,49,-2,46,2021,34,141
10,9580,34,13,7,14,35,31,4,46,2021,34,141
11,537,34,11,12,11,41,41,0,45,2021,34,141
12,726,34,11,12,11,40,32,8,45,2021,34,141
13,9390,34,10,14,10,44,46,-2,44,2021,34,141
14,732,34,9,17,8,31,36,-5,44,2021,34,141
15,799,34,12,7,15,46,52,-6,43,2021,34,141
16,716,34,8,18,8,41,42,-1,42,2021,34,141
17,731,34,10,10,14,39,41,-2,40,2021,34,141
18,535,34,9,10,15,27,48,-21,37,2021,34,141
19,9585,34,7,10,17,33,47,-14,31,2021,34,141
20,9380,34,5,16,13,38,51,-13,31,2021,34,141
21,4906,34,5,14,15,28,46,-18,29,2021,34,141
22,711,34,4,9,21,29,61,-32,21,2021,34,141
1,545,35,19,10,6,49,37,12,67,2021,35,141
2,723,35,20,6,9,55,30,25,66,2021,35,141
3,720,35,19,8,8,58,38,20,65,2021,35,141
4,719,35,17,8,10,46,30,16,59,2021,35,141
5,547,35,17,7,11,51,36,15,58,2021,35,141
6,718,35,13,15,7,44,33,11,54,2021,35,141
7,534,35,14,11,10,46,42,4,53,2021,35,141
8,4907,35,13,12,10,44,43,1,51,2021,35,141
9,726,35,12,12,11,43,34,9,48,2021,35,141
10,9390,35,11,14,10,46,46,0,47,2021,35,141
11,732,35,10,17,8,32,36,-4,47,2021,35,141
12,5262,35,14,4,17,47,50,-3,46,2021,35,141
13,9580,35,13,7,15,36,34,2,46,2021,35,141
14,799,35,13,7,15,49,53,-4,46,2021,35,141
15,716,35,9,18,8,42,42,0,45,2021,35,141
16,537,35,11,12,12,41,42,-1,45,2021,35,141
17,731,35,10,11,14,40,42,-2,41,2021,35,141
18,535,35,9,11,15,29,50,-21,38,2021,35,141
19,9585,35,7,10,18,34,49,-15,31,2021,35,141
20,9380,35,5,16,14,38,52,-14,31,2021,35,141
21,4906,35,5,14,16,30,49,-19,29,2021,35,141
22,711,35,4,10,21,30,62,-32,22,2021,35,141
1,545,36,19,11,6,51,39,12,68,2021,36,141
2,723,36,20,7,9,57,32,25,67,2021,36,141
3,720,36,19,9,8,60,40,20,66,2021,36,141
4,719,36,18,8,10,49,31,18,62,2021,36,141
5,547,36,18,7,11,53,36,17,61,2021,36,141
6,718,36,14,15,7,45,33,12,57,2021,36,141
7,534,36,14,12,10,48,44,4,54,2021,36,141
8,4907,36,14,12,10,47,44,3,54,2021,36,141
9,726,36,12,13,11,44,35,9,49,2021,36,141
10,5262,36,15,4,17,50,51,-1,49,2021,36,141
11,9580,36,14,7,15,38,35,3,49,2021,36,141
12,732,36,10,18,8,33,37,-4,48,2021,36,141
13,9390,36,11,14,11,47,48,-1,47,2021,36,141
14,799,36,13,7,16,49,54,-5,46,2021,36,141
15,716,36,9,18,9,43,45,-2,45,2021,36,141
16,537,36,11,12,13,41,45,-4,45,2021,36,141
17,731,36,10,11,15,40,43,-3,41,2021,36,141
18,535,36,10,11,15,32,50,-18,41,2021,36,141
19,9380,36,6,16,14,39,52,-13,34,2021,36,141
20,9585,36,7,10,19,34,51,-17,31,2021,36,141
21,4906,36,5,14,17,31,52,-21,29,2021,36,141
22,711,36,4,10,22,31,65,-34,22,2021,36,141
1,545,37,20,11,6,54,40,14,71,2021,37,141
2,723,37,21,7,9,58,32,26,70,2021,37,141
3,720,37,20,9,8,61,40,21,69,2021,37,141
4,719,37,18,9,10,49,31,18,63,2021,37,141
5,547,37,18,7,12,53,39,14,61,2021,37,141
6,718,37,15,15,7,47,34,13,60,2021,37,141
7,4907,37,15,12,10,50,46,4,57,2021,37,141
8,534,37,14,13,10,49,45,4,55,2021,37,141
9,5262,37,16,4,17,53,51,2,52,2021,37,141
10,726,37,12,14,11,44,35,9,50,2021,37,141
11,9580,37,14,8,15,38,35,3,50,2021,37,141
12,732,37,10,19,8,33,37,-4,49,2021,37,141
13,9390,37,11,15,11,48,49,-1,48,2021,37,141
14,716,37,9,19,9,43,45,-2,46,2021,37,141
15,537,37,11,13,13,41,45,-4,46,2021,37,141
16,799,37,13,7,17,49,55,-6,46,2021,37,141
17,731,37,10,11,16,40,44,-4,41,2021,37,141
18,535,37,10,11,16,33,53,-20,41,2021,37,141
19,9585,37,8,10,19,36,52,-16,34,2021,37,141
20,9380,37,6,16,15,40,54,-14,34,2021,37,141
21,4906,37,5,14,18,33,55,-22,29,2021,37,141
22,711,37,4,10,23,32,67,-35,22,2021,37,141
1,545,38,21,11,6,56,40,16,74,2021,38,141
2,723,38,22,7,9,60,32,28,73,2021,38,141
3,720,38,20,9,9,62,42,20,69,2021,38,141
4,719,38,19,9,10,51,31,20,66,2021,38,141
5,547,38,19,7,12,54,39,15,64,2021,38,141
6,718,38,16,15,7,50,34,16,63,2021,38,141
7,4907,38,16,12,10,54,48,6,60,2021,38,141
8,534,38,15,13,10,51,46,5,58,2021,38,141
9,5262,38,16,4,18,55,55,0,52,2021,38,141
10,9390,38,12,15,11,49,49,0,51,2021,38,141
11,726,38,12,14,12,45,37,8,50,2021,38,141
12,9580,38,14,8,16,38,37,1,50,2021,38,141
13,537,38,12,13,13,43,46,-3,49,2021,38,141
14,732,38,10,19,9,33,39,-6,49,2021,38,141
15,716,38,9,19,10,43,47,-4,46,2021,38,141
16,799,38,13,7,18,49,58,-9,46,2021,38,141
17,731,38,10,11,17,40,45,-5,41,2021,38,141
18,535,38,10,11,17,34,55,-21,41,2021,38,141
19,9585,38,9,10,19,38,53,-15,37,2021,38,141
20,9380,38,7,16,15,42,55,-13,37,2021,38,141
21,4906,38,5,14,19,34,57,-23,29,2021,38,141
22,711,38,4,10,24,32,68,-36,22,2021,38,141
